MatchId,Inning,Overs,BallNumber,Extra,HallalRuns,Bowler,Batter
1298177,1,17,2,0,1,493773,233901
1298177,1,17,3,0,0,493773,1205559
1298177,1,17,4,0,4,493773,1205559
1298177,1,17,5,0,6,493773,1205559
1298177,1,17,6,0,1,493773,1205559
1298177,1,18,1,0,0,502714,1205559
1298177,1,18,2,0,1,502714,1205559
1298177,1,18,3,0,1,502714,233901
1298177,1,18,4,0,1,502714,1205559
1298177,1,18,5,3,0,502714,233901
1298177,1,18,6,0,0,502714,1205559
1298177,1,19,1,1,0,232364,233901
1298177,1,19,2,0,1,232364,233901
1298179,0,0,1,1,0,311158,307774
1298179,0,0,2,1,0,311158,307774
1298179,0,0,3,0,0,311158,307774
1298179,0,0,4,0,2,311158,307774
1298179,0,0,5,0,0,311158,307774
1298179,0,0,6,0,1,311158,307774
1298179,0,0,7,0,0,311158,348144
1298179,0,0,8,0,3,311158,348144
1298179,0,1,1,1,0,247235,348144
1298179,0,1,2,0,0,247235,348144
1298179,0,1,3,0,0,247235,348144
1298179,0,1,4,0,1,247235,348144
1298179,0,1,5,0,1,247235,307774
1298179,0,1,6,0,1,247235,348144
1298179,0,1,7,0,0,247235,307774
1298179,0,2,1,0,0,662973,348144
1298179,0,2,2,0,1,662973,348144
1298179,0,2,3,0,2,662973,307774
1298179,0,2,4,0,1,662973,307774
1298179,0,2,5,0,0,662973,348144
1298179,0,2,6,0,0,662973,348144
1298179,0,3,1,0,6,247235,307774
1298179,0,3,2,0,1,247235,307774
1298179,0,3,3,0,1,247235,348144
1298179,0,3,4,0,0,247235,307774
1298179,0,3,5,0,1,247235,307774
1298179,0,3,6,0,3,247235,348144
1298179,0,4,1,0,1,662973,348144
1298179,0,4,2,0,0,662973,307774
1298179,0,4,3,0,0,662973,1205559
1298179,0,4,4,0,0,662973,1205559
1298179,0,4,5,0,0,662973,1205559
1298179,0,4,6,0,0,662973,1205559
1298179,0,5,1,0,0,247235,348144
1298179,0,5,2,0,4,247235,348144
1298179,0,5,3,0,1,247235,348144
1298179,0,5,4,0,0,247235,1205559
1298179,0,5,5,0,0,247235,1205559
1298179,0,5,6,1,0,247235,1205559
1298179,0,5,7,0,4,247235,1205559
1298179,0,6,1,0,1,311158,348144
1298179,0,6,2,0,1,311158,1205559
1298179,0,6,3,0,1,311158,348144
1298179,0,6,4,0,0,311158,1205559
1298179,0,6,5,0,2,311158,1205559
1298179,0,6,6,0,1,311158,1205559
1298179,0,7,1,0,0,244497,1205559
1298179,0,7,2,0,0,244497,233901
1298179,0,7,3,0,0,244497,233901
1298179,0,7,4,0,1,244497,233901
1298179,0,7,5,0,2,244497,348144
1298179,0,7,6,0,2,244497,348144
1298179,0,8,1,0,1,288992,233901
1298179,0,8,2,0,4,288992,348144
1298179,0,8,3,0,1,288992,348144
1298179,0,8,4,0,2,288992,233901
1298179,0,8,5,0,1,288992,233901
1298179,0,8,6,0,0,288992,348144
1298179,0,9,1,0,2,244497,233901
1298179,0,9,2,0,1,244497,233901
1298179,0,9,3,0,1,244497,348144
1298179,0,9,4,0,1,244497,233901
1298179,0,9,5,0,1,244497,348144
1298179,0,9,6,1,0,244497,233901
1298179,0,9,7,0,2,244497,233901
1298179,0,10,1,0,2,403902,348144
1298179,0,10,2,0,1,403902,348144
1298179,0,10,3,0,0,403902,233901
1298179,0,10,4,0,4,403902,233901
1298179,0,10,5,1,0,403902,233901
1298179,0,10,6,0,6,403902,233901
1298179,0,10,7,0,2,403902,233901
1298179,0,11,1,0,0,244497,348144
1298179,0,11,2,0,0,244497,380558
1298179,0,11,3,0,0,244497,380558
1298179,0,11,4,0,0,244497,380558
1298179,0,11,5,0,0,244497,380558
1298179,0,11,6,0,0,244497,380558
1298179,0,12,1,1,0,311158,233901
1298179,0,12,2,0,0,311158,380558
1298179,0,12,3,0,1,311158,34538
1298179,0,12,4,0,2,311158,233901
1298179,0,12,5,0,1,311158,233901
1298179,0,12,6,0,1,311158,34538
1298179,0,13,1,0,1,244497,34538
1298179,0,13,2,0,1,244497,233901
1298179,0,13,3,0,4,244497,34538
1298179,0,13,4,0,1,244497,34538
1298179,0,13,5,0,1,244497,233901
1298179,0,13,6,0,0,244497,34538
1298179,0,14,1,0,0,288992,233901
1298179,0,14,2,0,1,288992,233901
1298179,0,14,3,0,1,288992,34538
1298179,0,14,4,0,4,288992,233901
1298179,0,14,5,0,1,288992,233901
1298179,0,14,6,0,1,288992,34538
1298179,0,15,1,0,2,311158,34538
1298179,0,15,2,1,0,311158,34538
1298179,0,15,3,0,4,311158,34538
1298179,0,15,4,0,1,311158,34538
1298179,0,15,5,0,1,311158,233901
1298179,0,15,6,0,3,311158,34538
1298179,0,15,7,0,1,311158,233901
1298179,0,16,1,0,2,662973,233901
1298179,0,16,2,0,0,662973,233901
1298179,0,16,3,0,0,662973,233901
1298179,0,16,4,0,0,662973,41445
1298179,0,16,5,0,1,662973,41445
1298179,0,16,6,0,0,662973,34538
1298179,0,17,1,0,1,288992,41445
1298179,0,17,2,0,0,288992,34538
1298179,0,17,3,0,0,288992,1015499
1298179,0,17,4,0,3,288992,1015499
1298179,0,17,5,0,1,288992,41445
1298179,0,17,6,0,0,288992,1015499
1298179,0,18,1,0,0,662973,41445
1298179,0,18,2,0,2,662973,41445
1298179,0,18,3,0,0,662973,41445
1298179,0,18,4,0,1,662973,1072470
1298179,0,18,5,0,0,662973,1015499
1298179,0,18,6,0,1,662973,1015499
1298179,0,19,1,0,0,288992,1015499
1298179,0,19,2,0,0,288992,1015499
1298179,0,19,3,0,0,288992,1015499
1298179,0,19,4,0,1,288992,1161606
1298179,0,19,5,0,4,288992,1072470
1298179,0,19,6,1,0,288992,1072470
1298179,1,0,1,0,3,1072470,308967
1298179,1,0,2,0,1,1072470,249866
1298179,1,0,3,0,2,1072470,308967
1298179,1,0,4,0,0,1072470,308967
1298179,1,0,5,0,1,1072470,308967
1298179,1,0,6,0,0,1072470,249866
1298179,1,1,1,0,0,1158088,308967
1298179,1,1,2,0,4,1158088,308967
1298179,1,1,3,0,4,1158088,308967
1298179,1,1,4,0,1,1158088,308967
1298179,1,1,5,0,4,1158088,669365
1298179,1,1,6,0,1,1158088,669365
1298179,1,2,1,0,0,1072470,669365
1298179,1,2,2,1,0,1072470,669365
1298179,1,2,3,0,4,1072470,308967
1298179,1,2,4,0,1,1072470,308967
1298179,1,2,5,0,0,1072470,669365
1298179,1,2,6,0,1,1072470,669365
1298179,1,3,1,0,4,1161606,669365
1298179,1,3,2,0,0,1161606,669365
1298179,1,3,3,0,0,1161606,669365
1298179,1,3,4,0,0,1161606,311158
1298179,1,3,5,0,0,1161606,311158
1298179,1,3,6,0,0,1161606,311158
1298179,1,4,1,0,0,1158088,308967
1298179,1,4,2,5,0,1158088,308967
1298179,1,4,3,0,0,1158088,308967
1298179,1,4,4,0,0,1158088,308967
1298179,1,4,5,0,6,1158088,308967
1298179,1,4,6,0,0,1158088,308967
1298179,1,4,7,0,0,1158088,308967
1298179,1,5,1,0,0,1161606,311158
1298179,1,5,2,0,1,1161606,311158
1298179,1,5,3,1,0,1161606,308967
1298179,1,5,4,0,0,1161606,308967
1298179,1,5,5,0,0,1161606,911707
1298179,1,5,6,0,4,1161606,911707
1298179,1,5,7,0,0,1161606,911707
1298179,1,6,1,0,1,34538,311158
1298179,1,6,2,0,0,34538,911707
1298179,1,6,3,0,2,34538,911707
1298179,1,6,4,0,1,34538,911707
1298179,1,6,5,0,0,34538,311158
1298179,1,6,6,0,1,34538,311158
1298179,1,7,1,0,1,1015499,311158
1298179,1,7,2,0,1,1015499,911707
1298179,1,7,3,1,0,1015499,311158
1298179,1,7,4,1,0,1015499,311158
1298179,1,7,5,0,1,1015499,311158
1298179,1,7,6,0,2,1015499,911707
1298179,1,7,7,0,0,1015499,911707
1298179,1,7,8,0,0,1015499,911707
1298179,1,8,1,0,1,34538,311158
1298179,1,8,2,0,1,34538,911707
1298179,1,8,3,0,4,34538,311158
1298179,1,8,4,0,1,34538,311158
1298179,1,8,5,0,0,34538,911707
1298179,1,8,6,0,1,34538,911707
1298179,1,9,1,0,1,1015499,911707
1298179,1,9,2,0,1,1015499,311158
1298179,1,9,3,0,1,1015499,911707
1298179,1,9,4,0,4,1015499,311158
1298179,1,9,5,0,1,1015499,311158
1298179,1,9,6,0,0,1015499,911707
1298179,1,10,1,0,0,34538,311158
1298179,1,10,2,0,0,34538,311158
1298179,1,10,3,0,0,34538,311158
1298179,1,10,4,0,0,34538,311158
1298179,1,10,5,0,1,34538,311158
1298179,1,10,6,0,1,34538,911707
1298179,1,11,1,0,0,1158088,911707
1298179,1,11,2,0,0,1158088,911707
1298179,1,11,3,0,3,1158088,911707
1298179,1,11,4,0,0,1158088,311158
1298179,1,11,5,0,0,1158088,311158
1298179,1,11,6,0,0,1158088,311158
1298179,1,12,1,0,2,34538,911707
1298179,1,12,2,0,0,34538,911707
1298179,1,12,3,0,0,34538,911707
1298179,1,12,4,0,1,34538,8917
1298179,1,12,5,0,0,34538,311158
1298179,1,12,6,0,2,34538,311158
1298179,1,13,1,0,0,1158088,8917
1298179,1,13,2,0,1,1158088,8917
1298179,1,13,3,0,0,1158088,311158
1298179,1,13,4,0,0,1158088,311158
1298179,1,13,5,0,0,1158088,311158
1298179,1,13,6,0,1,1158088,311158
1298179,1,14,1,0,0,1161606,311158
1298179,1,14,2,0,2,1161606,311158
1298179,1,14,3,0,1,1161606,311158
1298179,1,14,4,0,1,1161606,8917
1298179,1,14,5,0,0,1161606,311158
1298179,1,14,6,0,4,1161606,311158
1298179,1,15,1,0,0,1072470,8917
1298179,1,15,2,0,1,380558,8917
1298179,1,15,3,0,1,380558,311158
1298179,1,15,4,0,1,380558,8917
1298179,1,15,5,0,4,380558,311158
1298179,1,15,6,0,6,380558,311158
1298179,1,16,1,0,4,1015499,8917
1298179,1,16,2,0,4,1015499,8917
1298179,1,16,3,0,1,1015499,8917
1298179,1,16,4,0,2,1015499,311158
1298179,1,16,5,0,1,1015499,311158
1298179,1,16,6,0,4,1015499,8917
1298179,1,17,1,0,1,1161606,311158
1298179,1,17,2,0,1,1161606,8917
1298179,1,17,3,0,2,1161606,311158
1298179,1,17,4,0,0,1161606,311158
1298179,1,17,5,0,0,1161606,311158
1298179,1,17,6,0,1,1161606,311158
1298179,1,18,1,0,1,1015499,311158
1298179,1,18,2,0,0,1015499,8917
1298179,1,18,3,0,1,1015499,403902
1298179,1,18,4,0,4,1015499,311158
1298179,1,18,5,0,0,1015499,311158
1298179,1,18,6,0,1,1015499,311158
1311737,0,0,1,0,2,1195672,512191
1311737,0,0,2,0,0,1195672,512191
1311737,0,0,3,0,0,1195672,512191
1311737,0,0,4,0,0,1195672,512191
1311737,0,0,5,0,0,1195672,512191
1311737,0,0,6,0,0,1195672,512191
1311737,0,1,1,0,0,416103,568276
1311737,0,1,2,0,0,416103,568276
1311737,0,1,3,0,0,416103,568276
1311737,0,1,4,0,0,416103,568276
1311737,0,1,5,0,0,416103,568276
1311737,0,1,6,0,0,416103,568276
1311737,0,2,1,0,0,1195672,512191
1311737,0,2,2,0,0,1195672,512191
1311737,0,2,3,0,0,1195672,512191
1311737,0,2,4,0,0,1195672,512191
1311737,0,2,5,0,0,1195672,512191
1311737,0,2,6,0,0,1195672,512191
1311737,0,3,1,0,0,416103,568276
1311737,0,3,2,0,0,416103,568276
1311737,0,3,3,0,0,416103,568276
1311737,0,3,4,0,0,416103,568276
1311737,0,3,5,0,1,416103,568276
1311737,0,3,6,0,0,416103,512191
1311737,0,4,1,0,0,1195672,568276
1311737,0,4,2,0,1,1195672,568276
1311737,0,4,3,0,4,1195672,512191
1311737,0,4,4,0,2,1195672,512191
1311737,0,4,5,0,0,1195672,512191
1311737,0,4,6,0,0,1195672,512191
1311737,0,5,1,0,0,416103,568276
1311737,0,5,2,0,0,416103,568276
1311737,0,5,3,0,0,416103,568276
1311737,0,5,4,0,0,416103,568276
1311737,0,5,5,0,0,416103,568276
1311737,0,5,6,0,0,416103,568276
1311737,0,6,1,0,1,1195672,512191
1311737,0,6,2,0,0,1195672,348144
1311737,0,6,3,0,0,1195672,348144
1311737,0,6,4,0,0,1195672,348144
1311737,0,6,5,0,1,1195672,348144
1311737,0,6,6,0,0,1195672,512191
1311737,0,7,1,0,0,416103,348144
1311737,0,7,2,0,1,416103,348144
1311737,0,7,3,0,0,416103,512191
1311737,0,7,4,0,0,416103,512191
1311737,0,7,5,0,4,416103,512191
1311737,0,7,6,0,1,416103,512191
1311737,0,8,1,0,4,1193548,512191
1311737,0,8,2,0,0,1193548,512191
1311737,0,8,3,0,0,1193548,512191
1311737,0,8,4,0,1,1193548,512191
1311737,0,8,5,0,0,1193548,348144
1311737,0,8,6,0,0,1193548,348144
1311737,0,9,1,0,1,416103,512191
1311737,0,9,2,0,4,416103,348144
1311737,0,9,3,0,1,416103,348144
1311737,0,9,4,0,4,416103,512191
1311737,0,9,5,0,4,416103,512191
1311737,0,9,6,0,0,416103,512191
1311737,0,10,1,0,1,1193548,348144
1311737,0,10,2,0,1,1193548,512191
1311737,0,10,3,0,0,1193548,348144
1311737,0,10,4,0,1,1193548,348144
1311737,0,10,5,0,0,1193548,512191
1311737,0,10,6,0,0,1193548,512191
1311737,0,11,1,1,0,440522,348144
1311737,0,11,2,0,0,440522,348144
1311737,0,11,3,0,0,440522,348144
1311737,0,11,4,0,0,440522,348144
1311737,0,11,5,0,1,440522,348144
1311737,0,11,6,0,1,440522,512191
1311737,0,11,7,0,0,440522,348144
1311737,0,12,1,0,1,1193548,512191
1311737,0,12,2,0,1,1193548,348144
1311737,0,12,3,0,2,1193548,512191
1311737,0,12,4,0,1,1193548,512191
1311737,0,12,5,0,1,1193548,348144
1311737,0,12,6,0,0,1193548,512191
1311737,0,13,1,0,0,440522,348144
1311737,0,13,2,0,0,440522,348144
1311737,0,13,3,0,0,440522,348144
1311737,0,13,4,1,0,440522,348144
1311737,0,13,5,0,1,440522,348144
1311737,0,13,6,0,0,440522,512191
1311737,0,13,7,1,0,440522,512191
1311737,0,14,1,0,0,1036191,512191
1311737,0,14,2,0,0,1036191,512191
1311737,0,14,3,0,0,1036191,512191
1311737,0,14,4,0,2,1036191,512191
1311737,0,14,5,0,1,1036191,512191
1311737,0,14,6,0,1,1036191,348144
1311737,0,15,1,0,0,440522,348144
1311737,0,15,2,0,1,440522,348144
1311737,0,15,3,0,2,440522,512191
1311737,0,15,4,0,1,440522,512191
1311737,0,15,5,0,0,440522,348144
1311737,0,15,6,0,0,440522,348144
1311737,0,16,1,0,1,1036191,512191
1311737,0,16,2,0,1,1036191,348144
1311737,0,16,3,0,1,1036191,512191
1311737,0,16,4,0,0,1036191,348144
1311737,0,16,5,0,0,1036191,348144
1311737,0,16,6,0,0,1036191,348144
1311737,0,17,1,0,0,1193548,512191
1311737,0,17,2,2,0,1193548,512191
1311737,0,17,3,0,0,1193548,348144
1311737,0,17,4,0,0,1193548,348144
1311737,0,17,5,0,1,1193548,348144
1311737,0,17,6,0,0,1193548,512191
1311737,0,17,7,0,1,1193548,512191
1311737,0,18,1,0,0,1036191,512191
1311737,0,18,2,0,1,1036191,512191
1311737,0,18,3,0,0,1036191,348144
1311737,0,18,4,0,0,1036191,348144
1311737,0,18,5,0,1,1036191,348144
1311737,0,18,6,1,0,1036191,512191
1311737,0,19,1,0,0,1193548,512191
1311737,0,19,2,0,1,1193548,512191
1311737,0,19,3,0,0,1193548,348144
1311737,0,19,4,0,0,1193548,348144
1311737,0,19,5,0,1,1193548,348144
1311737,0,19,6,0,1,1193548,512191
1311737,0,20,1,0,0,1195672,512191
1311737,0,20,2,0,0,1195672,512191
1311737,0,20,3,0,0,1195672,512191
1311737,0,20,4,0,0,1195672,512191
1311737,0,20,5,0,0,1195672,512191
1311737,0,20,6,0,1,1195672,512191
1311737,0,21,1,0,4,440522,512191
1311737,0,21,2,0,1,440522,512191
1311737,0,21,3,0,2,440522,348144
1311737,0,21,4,0,2,440522,348144
1311737,0,21,5,0,4,440522,348144
1311737,0,21,6,0,3,440522,348144
1311737,0,22,1,0,0,1195672,348144
1311737,0,22,2,0,4,1195672,348144
1311737,0,22,3,0,1,1195672,348144
1311737,0,22,4,0,1,1195672,512191
1311737,0,22,5,0,4,1195672,348144
1311737,0,22,6,0,0,1195672,348144
1311737,0,23,1,0,2,440522,512191
1311737,0,23,2,0,2,440522,512191
1311737,0,23,3,0,1,440522,512191
1311737,0,23,4,0,2,440522,348144
1311737,0,23,5,0,0,440522,348144
1311737,0,23,6,0,0,440522,348144
1311737,0,24,1,0,0,1036191,512191
1311737,0,24,2,0,1,1036191,512191
1311737,0,24,3,1,0,1036191,348144
1311737,0,24,4,0,1,1036191,348144
1311737,0,24,5,0,4,1036191,512191
1311737,0,24,6,0,4,1036191,512191
1311737,0,24,7,0,1,1036191,512191
1311737,0,25,1,0,0,1193548,512191
1311737,0,25,2,0,4,1193548,512191
1311737,0,25,3,0,1,1193548,512191
1311737,0,25,4,0,4,1193548,348144
1311737,0,25,5,0,0,1193548,348144
1311737,0,25,6,0,4,1193548,348144
1311737,0,26,1,0,1,416103,512191
1311737,0,26,2,0,0,416103,348144
1311737,0,26,3,0,1,416103,348144
1311737,0,26,4,0,6,416103,512191
1311737,0,26,5,0,1,416103,512191
1311737,0,26,6,0,1,416103,348144
1311737,0,27,1,0,0,1193548,348144
1311737,0,27,2,0,6,1193548,348144
1311737,0,27,3,0,1,1193548,348144
1311737,0,27,4,0,1,1193548,512191
1311737,0,27,5,0,2,1193548,348144
1311737,0,27,6,0,1,1193548,348144
1311737,0,28,1,0,1,416103,348144
1311737,0,28,2,0,1,416103,512191
1311737,0,28,3,0,1,416103,348144
1311737,0,28,4,0,2,416103,512191
1311737,0,28,5,0,1,416103,512191
1311737,0,28,6,0,0,416103,348144
1311737,0,29,1,0,0,219885,512191
1311737,0,29,2,0,0,219885,512191
1311737,0,29,3,0,2,219885,512191
1311737,0,29,4,0,0,219885,512191
1311737,0,29,5,0,0,219885,512191
1311737,0,29,6,0,1,219885,512191
1311737,0,30,1,0,0,1036191,512191
1311737,0,30,2,0,0,1036191,512191
1311737,0,30,3,0,1,1036191,512191
1311737,0,30,4,0,0,1036191,348144
1311737,0,30,5,0,0,1036191,348144
1311737,0,30,6,0,1,1036191,348144
1311737,0,31,1,0,1,219885,348144
1311737,0,31,2,0,1,219885,512191
1311737,0,31,3,0,1,219885,348144
1311737,0,31,4,0,0,219885,512191
1311737,0,31,5,0,1,219885,512191
1311737,0,31,6,0,1,219885,348144
1311737,0,32,1,0,0,1036191,348144
1311737,0,32,2,0,2,1036191,348144
1311737,0,32,3,0,0,1036191,348144
1311737,0,32,4,0,1,1036191,348144
1311737,0,32,5,0,0,1036191,512191
1311737,0,32,6,0,0,1036191,512191
1311737,0,33,1,0,0,1195672,348144
1311737,0,33,2,0,1,1195672,348144
1311737,0,33,3,0,1,1195672,512191
1311737,0,33,4,0,2,1195672,348144
1311737,0,33,5,0,0,1195672,348144
1311737,0,33,6,0,0,1195672,348144
1311737,0,34,1,1,0,440522,512191
1311737,0,34,2,0,1,440522,512191
1311737,0,34,3,0,0,440522,348144
1311737,0,34,4,0,1,440522,307774
1311737,0,34,5,0,1,440522,512191
1311737,0,34,6,0,0,440522,307774
1311737,0,34,7,0,0,440522,307774
1311737,0,35,1,0,4,1195672,512191
1311737,0,35,2,0,1,1195672,512191
1311737,0,35,3,0,1,1195672,307774
1311737,0,35,4,0,4,1195672,512191
1311737,0,35,5,0,0,1195672,512191
1311737,0,35,6,0,4,1195672,512191
1311737,0,36,1,0,0,1193548,307774
1311737,0,36,2,0,1,1193548,307774
1311737,0,36,3,0,1,1193548,512191
1311737,0,36,4,0,0,1193548,716733
1311737,0,36,5,0,1,1193548,716733
1311737,0,36,6,0,1,1193548,307774
1311737,0,37,1,0,0,1036191,307774
1311737,0,37,2,0,0,1036191,307774
1311737,0,37,3,0,0,1036191,307774
1311737,0,37,4,0,0,1036191,307774
1311737,0,37,5,0,1,1036191,307774
1311737,0,37,6,0,2,1036191,716733
1311737,0,38,1,0,1,1193548,307774
1311737,0,38,2,0,1,1193548,716733
1311737,0,38,3,0,6,1193548,307774
1311737,0,38,4,0,1,1193548,307774
1311737,0,38,5,0,1,1193548,716733
1311737,0,38,6,0,1,1193548,307774
1311737,0,39,1,0,0,1036191,307774
1311737,0,39,2,0,1,1036191,34538
1311737,0,39,3,0,1,1036191,716733
1311737,0,39,4,0,0,1036191,34538
1311737,0,39,5,0,1,1036191,34538
1311737,0,39,6,0,0,1036191,716733
1311737,0,40,1,0,1,1193548,34538
1311737,0,40,2,0,0,1193548,716733
1311737,0,40,3,0,1,1193548,716733
1311737,0,40,4,0,1,1193548,34538
1311737,0,40,5,0,2,1193548,716733
1311737,0,40,6,0,0,1193548,716733
1311737,0,41,1,0,4,440522,34538
1311737,0,41,2,0,0,440522,34538
1311737,0,41,3,0,0,440522,34538
1311737,0,41,4,0,1,440522,34538
1311737,0,41,5,0,0,440522,716733
1311737,0,41,6,0,1,440522,716733
1311737,0,42,1,0,4,416103,716733
1311737,0,42,2,1,0,416103,716733
1311737,0,42,3,0,4,416103,34538
1311737,0,42,4,0,1,416103,34538
1311737,0,42,5,0,6,416103,716733
1311737,0,42,6,0,1,416103,716733
1311737,0,43,1,0,0,440522,716733
1311737,0,43,2,0,1,440522,41445
1311737,0,43,3,0,0,440522,34538
1311737,0,43,4,0,1,440522,34538
1311737,0,43,5,1,0,440522,41445
1311737,0,43,6,0,1,440522,41445
1311737,0,43,7,1,4,440522,34538
1311737,0,43,8,0,6,440522,34538
1311737,0,44,1,0,0,1195672,41445
1311737,0,44,2,0,1,1195672,41445
1311737,0,44,3,1,0,1195672,34538
1311737,0,44,4,0,1,1195672,34538
1311737,0,44,5,0,0,1195672,41445
1311737,0,44,6,1,0,1195672,41445
1311737,0,44,7,0,1,1195672,34538
1311737,0,45,1,0,1,1036191,34538
1311737,0,45,2,0,1,1036191,41445
1311737,0,45,3,0,1,1036191,34538
1311737,0,45,4,0,0,1036191,41445
1311737,0,45,5,0,0,1036191,41445
1311737,0,45,6,0,1,1036191,623977
1311737,0,46,1,0,3,440522,623977
1311737,0,46,2,0,4,440522,34538
1311737,0,46,3,0,3,440522,34538
1311737,0,46,4,0,0,440522,623977
1311737,0,46,5,0,4,440522,623977
1311737,0,46,6,0,1,440522,623977
1311737,0,47,1,0,1,416103,623977
1311737,0,47,2,0,1,416103,34538
1311737,0,47,3,0,2,416103,623977
1311737,0,47,4,0,1,416103,623977
1311737,0,47,5,1,0,416103,34538
1311737,0,47,6,0,1,416103,34538
1311737,0,47,7,0,1,416103,623977
1311737,0,48,1,0,4,440522,623977
1311737,0,48,2,0,0,440522,623977
1311737,0,48,3,0,2,440522,623977
1311737,0,48,4,0,4,440522,623977
1311737,0,48,5,0,1,440522,623977
1311737,0,48,6,0,6,440522,34538
1311737,0,49,1,0,1,1036191,623977
1311737,0,49,2,0,2,1036191,34538
1311737,0,49,3,0,0,1036191,34538
1311737,0,49,4,0,2,1036191,34538
1311737,0,49,5,1,0,1036191,34538
1311737,0,49,6,0,1,1036191,623977
1311737,1,0,1,0,1,1161606,1153767
1311737,1,0,2,0,1,1161606,643197
1311737,1,0,3,0,0,1161606,1153767
1311737,1,0,4,0,1,1161606,1153767
1311737,1,0,5,0,0,1161606,643197
1311737,1,0,6,0,0,1161606,643197
1311737,1,1,1,1,0,1158088,1153767
1311737,1,1,2,0,1,1158088,1153767
1311737,1,1,3,1,0,1158088,643197
1311737,1,1,4,1,0,1158088,643197
1311737,1,1,5,0,0,1158088,643197
1311737,1,1,6,0,0,1158088,44407
1311737,1,1,7,0,0,1158088,44407
1311737,1,1,8,0,0,1158088,44407
1311737,1,1,9,0,0,1158088,44407
1311737,1,2,1,0,4,1161606,1153767
1311737,1,2,2,0,2,1161606,1153767
1311737,1,2,3,0,4,1161606,1153767
1311737,1,2,4,0,1,1161606,1153767
1311737,1,2,5,0,1,1161606,44407
1311737,1,2,6,0,1,1161606,1153767
1311737,1,3,1,0,0,1158088,1153767
1311737,1,3,2,0,0,1158088,1153767
1311737,1,3,3,0,0,1158088,1153767
1311737,1,3,4,0,1,1158088,1153767
1311737,1,3,5,0,1,1158088,44407
1311737,1,3,6,0,2,1158088,1153767
1311737,1,4,1,0,0,1161606,44407
1311737,1,4,2,0,0,1161606,44407
1311737,1,4,3,0,0,1161606,1036191
1311737,1,4,4,0,0,1161606,1036191
1311737,1,4,5,1,0,1161606,1036191
1311737,1,4,6,0,0,1161606,1153767
1311737,1,5,1,0,0,1158088,1036191
1311737,1,5,2,0,0,1158088,1036191
1311737,1,5,3,0,0,1158088,1036191
1311737,1,5,4,0,0,1158088,1036191
1311737,1,5,5,1,0,1158088,1036191
1311737,1,5,6,0,0,1158088,1036191
1311737,1,5,7,0,0,1158088,1036191
1311737,1,6,1,1,0,1161606,1153767
1311737,1,6,2,0,0,1161606,1153767
1311737,1,6,3,0,0,1161606,1153767
1311737,1,6,4,0,4,1161606,1153767
1311737,1,6,5,0,0,1161606,1153767
1311737,1,6,6,0,0,1161606,1153767
1311737,1,6,7,0,0,1161606,1153767
1311737,1,7,1,0,2,1158088,1036191
1311737,1,7,2,0,0,1158088,1036191
1311737,1,7,3,0,2,1158088,1036191
1311737,1,7,4,0,0,1158088,1036191
1311737,1,7,5,0,1,1158088,1036191
1311737,1,7,6,1,0,1158088,1153767
1311737,1,7,7,1,0,1158088,1153767
1311737,1,7,8,0,2,1158088,1153767
1311737,1,8,1,4,0,1015499,1036191
1311737,1,8,2,0,2,1015499,1036191
1311737,1,8,3,0,0,1015499,1036191
1311737,1,8,4,0,0,1015499,1036191
1311737,1,8,5,0,1,1015499,1036191
1311737,1,8,6,0,0,1015499,1153767
1311737,1,9,1,0,1,41445,1036191
1311737,1,9,2,0,2,41445,1153767
1311737,1,9,3,4,0,41445,1153767
1311737,1,9,4,0,0,41445,1153767
1311737,1,9,5,0,1,41445,1153767
1311737,1,9,6,0,1,41445,1036191
1311737,1,10,1,0,0,1015499,1036191
1311737,1,10,2,0,2,1015499,1036191
1311737,1,10,3,0,1,1015499,1036191
1311737,1,10,4,0,0,1015499,1153767
1311737,1,10,5,0,0,1015499,1153767
1311737,1,10,6,0,0,1015499,1153767
1311737,1,11,1,0,0,41445,1036191
1311737,1,11,2,0,0,41445,1036191
1311737,1,11,3,0,1,41445,1036191
1311737,1,11,4,0,0,41445,1153767
1311737,1,11,5,0,0,41445,1153767
1311737,1,11,6,0,0,41445,1153767
1311737,1,12,1,0,2,1015499,1036191
1311737,1,12,2,0,0,1015499,1036191
1311737,1,12,3,0,2,1015499,219885
1311737,1,12,4,0,0,1015499,219885
1311737,1,12,5,0,0,1015499,219885
1311737,1,12,6,0,2,1015499,219885
1311737,1,13,1,0,1,41445,1153767
1311737,1,13,2,0,1,41445,219885
1311737,1,13,3,0,0,41445,1153767
1311737,1,13,4,0,0,41445,1153767
1311737,1,13,5,0,0,41445,1153767
1311737,1,13,6,0,0,41445,1153767
1311737,1,14,1,0,4,1015499,219885
1311737,1,14,2,0,0,1015499,219885
1311737,1,14,3,0,1,1015499,219885
1311737,1,14,4,0,0,1015499,1153767
1311737,1,14,5,0,0,1015499,1153767
1311737,1,14,6,0,1,1015499,1153767
1311737,1,15,1,0,1,41445,1153767
1311737,1,15,2,0,0,41445,219885
1311737,1,15,3,0,0,41445,219885
1311737,1,15,4,0,1,41445,219885
1311737,1,15,5,0,0,41445,1153767
1311737,1,15,6,0,1,41445,1153767
1311737,1,16,1,0,0,34538,1153767
1311737,1,16,2,0,1,34538,1153767
1311737,1,16,3,0,0,34538,219885
1311737,1,16,4,0,2,34538,219885
1311737,1,16,5,0,0,34538,219885
